cosecha,activacion,cv,co,expediente,producto,malo,indeterminado,insuficiente
201506,24/06/2015,C0357002,C0357002,30026166,Recolocado,0,0,0
201506,8/06/2015,C1707002,C1707002,30021563,Recolocado,0,0,0
201506,5/06/2015,C2803002,C2803002,30020429,Recolocado,0,0,0
201506,25/06/2015,C7546002,C7546002,30026984,Recolocado,0,0,0
201506,16/06/2015,D1551001,D1551001,30021074,Recolocado,0,0,0
201506,16/06/2015,D1606002,D1606002,30022189,Recolocado,0,0,0
201506,9/06/2015,D1631001,D1631001,30021117,Recolocado,0,0,0
201506,2/06/2015,D1728001,D1728001,30021425,Recolocado,0,0,0
201506,26/06/2015,D1737001,D1737001,30023668,Recolocado,0,0,0
201506,4/06/2015,D1755001,D1755001,30023843,Recolocado,0,0,0
201506,3/06/2015,D1756001,D1756001,30022634,Recolocado,1,0,0
201506,17/06/2015,D1773001,D1773001,30022020,Recolocado,0,0,0
201506,16/06/2015,D1783001,D1783001,30020720,Recolocado,0,0,0
201506,22/06/2015,D1802001,D1802001,30024936,Recolocado,0,0,0
201506,12/06/2015,D1809001,D1809001,30024814,Recolocado,0,0,0
201506,11/06/2015,D1833001,D1833001,30025331,Recolocado,1,0,0
201506,12/06/2015,D1842001,D1842001,30024359,Recolocado,0,0,0
201506,11/06/2015,D1843001,D1843001,30024557,Recolocado,0,0,0
201506,17/06/2015,D1855001,D1855001,30024763,Recolocado,0,0,0
201506,11/06/2015,D1858001,D1858001,30024708,Recolocado,0,0,0
201506,11/06/2015,D1867001,D1867001,30023961,Recolocado,0,0,0
201506,17/06/2015,D1871001,D1871001,30025954,Recolocado,0,0,0
201506,16/06/2015,D1885001,D1885001,30022924,Recolocado,0,0,0
201506,22/06/2015,D1966001,D1966001,30026740,Recolocado,1,0,0
201506,22/06/2015,D1978001,D1978001,30025040,Recolocado,0,0,0
201506,24/06/2015,D1990001,D1990001,30026793,Recolocado,0,0,0
201506,23/06/2015,D1995001,D1995001,30023474,Recolocado,0,0,0
201506,22/06/2015,D1997001,D1997001,30024178,Recolocado,0,0,0
201506,26/06/2015,D2007001,D2007001,30024992,Recolocado,0,0,0
201506,24/06/2015,D2017001,D2017001,30026843,Recolocado,0,0,0
201506,29/06/2015,D2021001,D2021001,30025352,Recolocado,0,0,0
201506,25/06/2015,D2026001,D2026001,30027464,Recolocado,0,0,0
201506,25/06/2015,D2042001,D2042001,30027793,Recolocado,0,0,0
201506,25/06/2015,D2060001,D2060001,30026927,Recolocado,0,0,0
201506,29/06/2015,D2092001,D2092001,30024421,Recolocado,0,0,0
201506,30/06/2015,D2112001,D2112001,30029432,Recolocado,0,0,0
201506,30/06/2015,D2116001,D2116001,30028274,Recolocado,0,0,0
201506,30/06/2015,D2135001,D2135001,30028787,Recolocado,0,0,0
201507,31/07/2015,B9346002,B9346002,30034490,Recolocado,0,0,0
201507,27/07/2015,C3228002,C3228002,30032224,Recolocado,0,0,0
201507,8/07/2015,D2099001,D2099001,30027958,Recolocado,0,0,0
201507,1/07/2015,D2107001,D2107001,30025875,Recolocado,0,0,0
201507,30/07/2015,D2133002,D2133002,30033573,Recolocado,0,0,0
201507,2/07/2015,D2136001,D2136001,30029173,Recolocado,0,0,0
201507,13/07/2015,D2137001,D2137001,30026641,Recolocado,1,0,0
201507,2/07/2015,D2157001,D2157001,30028178,Recolocado,0,0,0
201507,7/07/2015,D2158001,D2158001,30029519,Recolocado,1,0,0
201507,7/07/2015,D2159001,D2159001,30026680,Recolocado,0,0,0
201507,13/07/2015,D2160001,D2160001,30027131,Recolocado,0,0,0
201507,9/07/2015,D2198001,D2198001,30028962,Recolocado,0,0,0
201507,9/07/2015,D2258001,D2258001,30030578,Recolocado,0,0,0
201507,15/07/2015,D2271001,D2271001,30031034,Recolocado,0,0,0
201507,13/07/2015,D2309001,D2309001,30031148,Recolocado,0,0,0
201507,14/07/2015,D2325001,D2325001,30031386,Recolocado,0,0,0
201507,27/07/2015,D2335001,D2335001,30031446,Recolocado,1,0,0
201507,16/07/2015,D2338001,D2338001,30030646,Recolocado,1,0,1
201507,16/07/2015,D2340001,D2340001,30031504,Recolocado,0,0,0
201507,24/07/2015,D2392001,D2392001,30031966,Recolocado,0,0,0
201507,31/07/2015,D2416001,D2416001,30030744,Recolocado,0,0,0
201507,24/07/2015,D2432001,D2432001,30032255,Recolocado,0,0,0
201507,23/07/2015,D2440001,D2440001,30031086,Recolocado,1,0,0
201507,23/07/2015,D2455001,D2455001,30032131,Recolocado,0,0,0
201507,27/07/2015,D2468001,D2468001,30032906,Recolocado,0,0,0
201507,27/07/2015,D2478001,D2478001,30032570,Recolocado,0,0,0
201507,30/07/2015,D2497001,D2497001,30032493,Recolocado,0,0,1
201507,30/07/2015,D2514001,D2514001,30033748,Recolocado,0,0,0
201507,27/07/2015,D2530001,D2530001,30034924,Recolocado,0,0,0
201507,30/07/2015,D2534001,D2534001,30033643,Recolocado,0,0,0
201507,30/07/2015,D2542001,D2542001,30033869,Recolocado,1,0,0
201507,30/07/2015,D2552001,D2552001,30033910,Recolocado,0,0,0
201507,30/07/2015,D2564001,D2564001,30031698,Recolocado,1,0,0
201507,31/07/2015,D2565001,D2565001,30032963,Recolocado,0,0,0
201507,30/07/2015,D2566001,D2566001,30032212,Recolocado,0,0,0
201507,30/07/2015,D2573001,D2573001,30032696,Recolocado,0,0,0
201507,31/07/2015,D2577001,D2577001,30032822,Recolocado,0,0,0
201507,31/07/2015,D2595001,D2595001,30035017,Recolocado,0,0,0
201507,31/07/2015,D2597001,D2597001,30035404,Recolocado,0,0,0
201507,31/07/2015,D2603001,D2603001,30035259,Recolocado,0,0,0
201507,31/07/2015,D2605001,D2605001,30031593,Recolocado,1,0,1
201507,31/07/2015,D2606001,D2606001,30035201,Recolocado,0,0,0
201507,7/07/2015,Y8411003,Y8411003,30026439,Recolocado,0,0,0
201508,31/08/2015,C0252002,C0252002,30042219,Recolocado,0,0,0
201508,26/08/2015,C7158002,C7158002,30038607,Recolocado,0,0,0
201508,18/08/2015,C8029003,C8029003,30033606,Recolocado,1,0,0
201508,19/08/2015,D2363002,D2363002,30036665,Recolocado,0,0,0
201508,7/08/2015,D2401001,D2401001,30030349,Recolocado,0,0,0
201508,25/08/2015,D2538002,D2538002,30039581,Recolocado,0,0,0
201508,13/08/2015,D2585001,D2585001,30031493,Recolocado,0,0,0
201508,11/08/2015,D2588001,D2588001,30034387,Recolocado,0,0,0
201508,12/08/2015,D2680001,D2680001,30035412,Recolocado,1,0,0
201508,14/08/2015,D2689001,D2689001,30037229,Recolocado,0,0,0
201508,25/08/2015,D2693001,D2693001,30036199,Recolocado,0,0,0
201508,31/08/2015,D2697002,D2697002,30042577,Recolocado,0,0,0
201508,17/08/2015,D2705001,D2705001,30036775,Recolocado,0,0,0
201508,19/08/2015,D2709001,D2709001,30036753,Recolocado,0,0,0
201508,14/08/2015,D2712001,D2712001,30036610,Recolocado,0,0,0
201508,25/08/2015,D2718001,D2718001,30036575,Recolocado,0,0,0
201508,17/08/2015,D2719001,D2719001,30038451,Recolocado,0,0,0
201508,18/08/2015,D2726001,D2726001,30034646,Recolocado,0,0,0
201508,26/08/2015,D2740001,D2740001,30038905,Recolocado,0,0,0
201508,26/08/2015,D2741001,D2741001,30036193,Recolocado,0,0,0
201508,17/08/2015,D2742001,D2742001,30039185,Recolocado,0,0,0
201508,17/08/2015,D2745001,D2745001,30038029,Recolocado,0,0,0
201508,19/08/2015,D2764001,D2764001,30038712,Recolocado,0,0,0
201508,27/08/2015,D2767001,D2767001,30037124,Recolocado,0,0,0
201508,20/08/2015,D2769001,D2769001,30036906,Recolocado,0,0,0
201508,20/08/2015,D2774001,D2774001,30037916,Recolocado,0,0,0
201508,20/08/2015,D2792001,D2792001,30038130,Recolocado,0,0,0
201508,20/08/2015,D2794001,D2794001,30040153,Recolocado,0,0,0
201508,20/08/2015,D2795001,D2795001,30036647,Recolocado,0,0,0
201508,27/08/2015,D2797001,D2797001,30040691,Recolocado,0,0,0
201508,26/08/2015,D2798001,D2798001,30039646,Recolocado,0,0,0
201508,21/08/2015,D2800001,D2800001,30036710,Recolocado,0,0,0
201508,25/08/2015,D2802001,D2802001,30038597,Recolocado,0,0,0
201508,21/08/2015,D2803001,D2803001,30038159,Recolocado,0,0,0
201508,25/08/2015,D2805001,D2805001,30038919,Recolocado,0,0,0
201508,25/08/2015,D2814001,D2814001,30039241,Recolocado,0,0,0
201508,22/08/2015,D2815001,D2815001,30040206,Recolocado,0,0,0
201508,25/08/2015,D2816001,D2816001,30036444,Recolocado,0,0,0
201508,26/08/2015,D2825001,D2825001,30040088,Recolocado,0,1,0
201508,25/08/2015,D2828001,D2828001,30038363,Recolocado,0,0,0
201508,24/08/2015,D2829001,D2829001,30039342,Recolocado,0,0,0
201508,24/08/2015,D2830001,D2830001,30039519,Recolocado,0,0,0
201508,25/08/2015,D2838001,D2838001,30036933,Recolocado,0,0,1
201508,26/08/2015,D2839001,D2839001,30040277,Recolocado,1,0,0
201508,25/08/2015,D2840001,D2840001,30039860,Recolocado,0,0,1
201508,27/08/2015,D2843001,D2843001,30038794,Recolocado,0,0,0
201508,25/08/2015,D2847001,D2847001,30038994,Recolocado,0,0,0
201508,27/08/2015,D2848001,D2848001,30041203,Recolocado,0,0,0
201508,31/08/2015,D2855001,D2855001,30038887,Recolocado,0,0,0
201508,27/08/2015,D2857001,D2857001,30041376,Recolocado,0,0,0
201508,31/08/2015,D2860001,D2860001,30039607,Recolocado,0,0,0
201508,28/08/2015,D2866001,D2866001,30041216,Recolocado,0,0,1
201508,27/08/2015,D2871001,D2871001,30037137,Recolocado,0,0,0
201508,31/08/2015,D2880001,D2880001,30040976,Recolocado,0,0,0
201508,31/08/2015,D2881001,D2881001,30041660,Recolocado,0,0,0
201508,31/08/2015,D2886001,D2886001,30039958,Recolocado,1,0,0
201508,31/08/2015,D2889001,D2889001,30038860,Recolocado,0,0,0
201508,31/08/2015,D2895001,D2895001,30041218,Recolocado,0,0,0
201508,28/08/2015,D2905001,D2905001,30039926,Recolocado,0,0,0
201508,31/08/2015,D2907001,D2907001,30036664,Recolocado,0,0,0
201508,28/08/2015,D2910001,D2910001,30042847,Recolocado,1,0,0
201508,31/08/2015,D2922001,D2922001,30041008,Recolocado,0,0,0
201508,31/08/2015,D2925001,D2925001,30041369,Recolocado,0,0,0
201508,31/08/2015,D2928001,D2928001,30041777,Recolocado,0,0,0
201508,31/08/2015,D2930001,D2930001,30040924,Recolocado,0,0,0
201508,31/08/2015,D2938001,D2938001,30040598,Recolocado,0,0,0
201508,31/08/2015,D2943001,D2943001,30042534,Recolocado,0,0,0
201508,31/08/2015,D2949001,D2949001,30041928,Recolocado,0,0,0
201508,31/08/2015,D2950001,D2950001,30042637,Recolocado,0,0,0
201508,31/08/2015,D2957001,D2957001,30040201,Recolocado,1,0,0
201508,31/08/2015,D2960001,D2960001,30042391,Recolocado,0,0,0
201508,31/08/2015,D2977001,D2977001,30041700,Recolocado,0,0,0
201508,31/08/2015,D2978001,D2978001,30038598,Recolocado,0,0,0
201509,10/09/2015,A5078002,A5078002,30044124,Recolocado,0,0,0
201509,10/09/2015,C0238002,C0238002,30041757,Recolocado,0,0,0
201509,16/09/2015,C0387002,C0387002,30041723,Recolocado,0,0,0
201509,16/09/2015,C0719002,C0719002,30042827,Recolocado,0,0,0
201509,17/09/2015,C3863002,C3863002,30044630,Recolocado,0,0,0
201509,9/09/2015,C3976002,C3976002,30043816,Recolocado,0,0,0
201509,4/09/2015,D2827001,D2827001,30038285,Recolocado,0,0,0
201509,29/09/2015,D2887002,D2887002,30048337,Recolocado,0,0,0
201509,9/09/2015,D3004001,D3004001,30041363,Recolocado,0,0,0
201509,10/09/2015,D3009001,D3009001,30042085,Recolocado,0,0,0
201509,29/09/2015,D3042001,D3042001,30039395,Recolocado,1,0,1
201509,9/09/2015,D3045001,D3045001,30045055,Recolocado,0,0,0
201509,9/09/2015,D3047001,D3047001,30042209,Recolocado,0,0,0
201509,9/09/2015,D3049001,D3049001,30040301,Recolocado,0,0,0
201509,9/09/2015,D3050001,D3050001,30043089,Recolocado,1,0,0
201509,15/09/2015,D3055001,D3055001,30044242,Recolocado,0,0,0
201509,11/09/2015,D3072001,D3072001,30043590,Recolocado,0,0,0
201509,15/09/2015,D3075001,D3075001,30039999,Recolocado,0,0,0
201509,17/09/2015,D3129001,D3129001,30044923,Recolocado,0,0,0
201509,17/09/2015,D3148001,D3148001,30042283,Recolocado,0,0,0
201509,17/09/2015,D3149001,D3149001,30045806,Recolocado,0,0,0
201509,17/09/2015,D3150001,D3150001,30042884,Recolocado,1,0,0
201509,17/09/2015,D3151001,D3151001,30044002,Recolocado,0,0,0
201509,17/09/2015,D3152001,D3152001,30044227,Recolocado,0,0,0
201509,17/09/2015,D3154001,D3154001,30044003,Recolocado,0,0,0
201509,18/09/2015,D3156001,D3156001,30047104,Recolocado,0,0,0
201509,22/09/2015,D3164001,D3164001,30045437,Recolocado,0,0,0
201509,28/09/2015,D3170001,D3170001,30045780,Recolocado,0,0,0
201509,29/09/2015,D3224001,D3224001,30048464,Recolocado,0,0,0
201509,25/09/2015,D3225001,D3225001,30046663,Recolocado,0,0,0
201509,28/09/2015,D3226001,D3226001,30045468,Recolocado,0,0,0
201509,24/09/2015,D3227001,D3227001,30045051,Recolocado,0,0,0
201509,24/09/2015,D3228001,D3228001,30044939,Recolocado,0,0,0
201509,24/09/2015,D3232001,D3232001,30044150,Recolocado,0,0,0
201509,24/09/2015,D3233001,D3233001,30046912,Recolocado,0,0,0
201509,24/09/2015,D3236001,D3236001,30046705,Recolocado,0,0,0
201509,28/09/2015,D3243001,D3243001,30048160,Recolocado,0,0,0
201509,25/09/2015,D3250001,D3250001,30042030,Recolocado,1,0,0
201509,29/09/2015,D3266001,D3266001,30047627,Recolocado,0,0,0
201509,30/09/2015,D3269001,D3269001,30049382,Recolocado,1,0,0
201509,28/09/2015,D3275001,D3275001,30045757,Recolocado,0,0,0
201509,28/09/2015,D3277001,D3277001,30047805,Recolocado,1,0,1
201509,28/09/2015,D3278001,D3278001,30047364,Recolocado,1,0,0
201509,28/09/2015,D3279001,D3279001,30042805,Recolocado,0,0,0
201509,29/09/2015,D3286001,D3286001,30045530,Recolocado,0,0,0
201509,29/09/2015,D3287001,D3287001,30042068,Recolocado,0,0,0
201509,29/09/2015,D3289001,D3289001,30049533,Recolocado,0,0,0
201509,29/09/2015,D3290001,D3290001,30050363,Recolocado,0,0,0
201509,29/09/2015,D3291001,D3291001,25490696,Recolocado,1,0,0
201509,29/09/2015,D3294001,D3294001,30049248,Recolocado,0,0,0
201509,29/09/2015,D3307001,D3307001,30047802,Recolocado,0,0,0
201509,29/09/2015,D3308001,D3308001,30048500,Recolocado,0,0,0
201509,29/09/2015,D3309001,D3309001,30049931,Recolocado,0,0,0
201509,29/09/2015,D3312001,D3312001,30045367,Recolocado,0,0,0
201509,29/09/2015,D3313001,D3313001,30046988,Recolocado,0,0,0
201509,29/09/2015,D3321001,D3321001,30049538,Recolocado,0,0,0
201509,29/09/2015,D3329001,D3329001,30048322,Recolocado,0,0,0
201509,29/09/2015,D3330001,D3330001,30050036,Recolocado,0,0,0
201509,30/09/2015,D3332001,D3332001,30050163,Recolocado,0,0,0
201509,30/09/2015,D3334001,D3334001,30046386,Recolocado,0,0,0
201509,30/09/2015,D3341001,D3341001,30050819,Recolocado,0,0,0
201509,30/09/2015,D3342001,D3342001,30050613,Recolocado,0,0,0
201509,30/09/2015,D3343001,D3343001,30051243,Recolocado,0,0,0
201509,30/09/2015,D3344001,D3344001,30049029,Recolocado,0,0,0
201509,30/09/2015,D3345001,D3345001,30048089,Recolocado,0,0,0
201509,30/09/2015,D3347001,D3347001,30049163,Recolocado,0,0,0
201509,30/09/2015,D3348001,D3348001,30049571,Recolocado,0,0,0
201509,28/09/2015,Y7954004,Y7954004,30049443,Recolocado,0,0,0
201509,7/09/2015,Y8092004,Y8092004,30040668,Recolocado,0,0,0
201509,29/09/2015,Y8498002,Y8498002,30049007,Recolocado,0,0,0
201509,29/09/2015,Y8862005,Y8862005,30044128,Recolocado,0,0,0
201510,9/10/2015,C0892002,C0892002,30050202,Recolocado,0,0,0
201510,19/10/2015,C2295003,C2295003,30050007,Recolocado,0,0,0
201510,14/10/2015,C2883002,C2883002,30052745,Recolocado,0,0,0
201510,14/10/2015,C7883002,C7883002,30050746,Recolocado,0,0,0
201510,29/10/2015,D1813002,D1813002,30055869,Recolocado,1,0,0
201510,14/10/2015,D3318001,D3318001,30049801,Recolocado,0,0,0
201510,5/10/2015,D3383001,D3383001,30050357,Recolocado,0,0,0
201510,9/10/2015,D3411001,D3411001,30048765,Recolocado,1,0,0
201510,9/10/2015,D3412001,D3412001,30051848,Recolocado,0,0,0
201510,30/10/2015,D3414001,D3414001,30051269,Recolocado,0,0,0
201510,12/10/2015,D3420001,D3420001,30048502,Recolocado,0,0,0
201510,20/10/2015,D3421001,D3421001,30049745,Recolocado,1,0,0
201510,14/10/2015,D3441001,D3441001,30051179,Recolocado,0,0,0
201510,14/10/2015,D3442001,D3442001,30051550,Recolocado,1,0,0
201510,14/10/2015,D3450001,D3450001,30052761,Recolocado,1,0,0
201510,19/10/2015,D3495001,D3495001,30053625,Recolocado,0,0,0
201510,19/10/2015,D3496001,D3496001,30052797,Recolocado,0,0,0
201510,19/10/2015,D3497001,D3497001,30049495,Recolocado,0,0,0
201510,19/10/2015,D3498001,D3498001,30051567,Recolocado,0,0,0
201510,20/10/2015,D3513001,D3513001,30053182,Recolocado,0,0,0
201510,21/10/2015,D3518001,D3518001,30052219,Recolocado,0,0,0
201510,21/10/2015,D3526001,D3526001,30054910,Recolocado,0,0,0
201510,22/10/2015,D3531001,D3531001,30052984,Recolocado,0,0,0
201510,22/10/2015,D3535001,D3535001,30051826,Recolocado,0,0,0
201510,28/10/2015,D3550001,D3550001,30054171,Recolocado,0,0,0
201510,23/10/2015,D3553001,D3553001,30055005,Recolocado,0,0,0
201510,23/10/2015,D3556001,D3556001,30051430,Recolocado,0,0,0
201510,27/10/2015,D3585001,D3585001,30053964,Recolocado,1,0,0
201510,28/10/2015,D3587001,D3587001,30055407,Recolocado,0,0,0
201510,28/10/2015,D3611001,D3611001,30049011,Recolocado,0,0,0
201510,28/10/2015,D3612001,D3612001,30053306,Recolocado,0,0,0
201510,28/10/2015,D3613001,D3613001,30054921,Recolocado,1,0,0
201510,28/10/2015,D3616001,D3616001,30055348,Recolocado,0,0,0
201510,28/10/2015,D3620001,D3620001,30051698,Recolocado,1,0,0
201510,29/10/2015,D3648001,D3648001,30051023,Recolocado,1,0,0
201510,29/10/2015,D3650001,D3650001,30056858,Recolocado,0,0,0
201510,29/10/2015,D3652001,D3652001,30055501,Recolocado,0,0,0
201510,29/10/2015,D3653001,D3653001,30055293,Recolocado,0,0,0
201510,29/10/2015,D3655001,D3655001,30056335,Recolocado,0,0,0
201510,30/10/2015,D3662001,D3662001,30057698,Recolocado,0,0,0
201510,30/10/2015,D3677001,D3677001,30056851,Recolocado,0,0,0
201510,30/10/2015,D3680001,D3680001,30052811,Recolocado,0,0,0
201510,30/10/2015,D3682001,D3682001,30056223,Recolocado,0,0,0
201510,30/10/2015,D3684001,D3684001,30052852,Recolocado,0,0,0
201510,30/10/2015,D3685001,D3685001,30056649,Recolocado,0,0,0
201510,30/10/2015,D3686001,D3686001,30055383,Recolocado,0,0,0
201510,30/10/2015,D3687001,D3687001,30053171,Recolocado,0,0,0
201510,30/10/2015,D3688001,D3688001,30057683,Recolocado,0,0,0
201511,12/11/2015,C1267002,C1267002,30061446,Recolocado,0,0,0
201511,16/11/2015,C4246003,C4246003,30060952,Recolocado,0,0,0
201511,30/11/2015,C7184002,C7184002,30066409,Recolocado,0,0,1
201511,30/11/2015,C7252002,C7252002,30061432,Recolocado,0,0,0
201511,12/11/2015,D3479001,D3479001,30053943,Recolocado,0,0,0
201511,4/11/2015,D3679001,D3679001,30056669,Recolocado,0,0,0
201511,4/11/2015,D3681001,D3681001,30055938,Recolocado,0,0,0
201511,4/11/2015,D3683001,D3683001,30052173,Recolocado,1,0,0
201511,6/11/2015,D3709001,D3709001,30056336,Recolocado,0,0,0
201511,11/11/2015,D3711001,D3711001,30051228,Recolocado,0,0,0
201511,3/11/2015,D3714001,D3714001,30057687,Recolocado,0,0,0
201511,3/11/2015,D3723001,D3723001,30057244,Recolocado,0,0,0
201511,3/11/2015,D3724001,D3724001,30058116,Recolocado,0,0,0
201511,3/11/2015,D3725001,D3725001,30054429,Recolocado,1,0,0
201511,3/11/2015,D3726001,D3726001,30058002,Recolocado,1,0,0
201511,6/11/2015,D3752001,D3752001,30055995,Recolocado,0,0,0
201511,6/11/2015,D3753001,D3753001,30055203,Recolocado,0,0,0
201511,20/11/2015,D3771001,D3771001,30055360,Recolocado,0,0,0
201511,11/11/2015,D3797001,D3797001,30055498,Recolocado,0,0,0
201511,11/11/2015,D3798001,D3798001,30057665,Recolocado,1,0,0
201511,13/11/2015,D3836001,D3836001,30053205,Recolocado,1,0,0
201511,13/11/2015,D3837001,D3837001,30057134,Recolocado,0,0,0
201511,13/11/2015,D3838001,D3838001,30060668,Recolocado,0,0,0
201511,16/11/2015,D3865001,D3865001,30058662,Recolocado,1,0,0
201511,16/11/2015,D3866001,D3866001,30054165,Recolocado,0,0,0
201511,16/11/2015,D3869001,D3869001,30051003,Recolocado,0,0,0
201511,16/11/2015,D3870001,D3870001,30059383,Recolocado,0,0,0
201511,16/11/2015,D3871001,D3871001,30057906,Recolocado,0,0,0
201511,16/11/2015,D3872001,D3872001,30054508,Recolocado,0,0,0
201511,18/11/2015,D3909001,D3909001,30062290,Recolocado,0,0,0
201511,27/11/2015,D3946001,D3946001,30057080,Recolocado,0,0,0
201511,20/11/2015,D3954001,D3954001,30059361,Recolocado,0,0,0
201511,20/11/2015,D3955001,D3955001,30062132,Recolocado,0,0,0
201511,20/11/2015,D3956001,D3956001,30061835,Recolocado,0,0,0
201511,20/11/2015,D3957001,D3957001,30056560,Recolocado,0,0,0
201511,20/11/2015,D3958001,D3958001,30062614,Recolocado,0,0,0
201511,27/11/2015,D3989001,D3989001,30063000,Recolocado,0,0,0
201511,30/11/2015,D4015001,D4015001,30063900,Recolocado,1,0,0
201511,25/11/2015,D4031001,D4031001,30062796,Recolocado,1,0,0
201511,25/11/2015,D4032001,D4032001,30061934,Recolocado,0,0,0
201511,25/11/2015,D4033001,D4033001,30060822,Recolocado,0,0,0
201511,25/11/2015,D4034001,D4034001,30061706,Recolocado,1,0,0
201511,25/11/2015,D4035001,D4035001,30064802,Recolocado,0,0,0
201511,25/11/2015,D4036001,D4036001,30064501,Recolocado,0,0,0
201511,27/11/2015,D4082001,D4082001,30062065,Recolocado,1,0,0
201511,30/11/2015,D4092001,D4092001,30061804,Recolocado,0,0,0
201511,30/11/2015,D4152001,D4152001,30064188,Recolocado,0,0,0
201511,30/11/2015,D4153001,D4153001,30056621,Recolocado,0,0,0
201511,30/11/2015,D4154001,D4154001,30065887,Recolocado,0,0,0
201511,30/11/2015,D4155001,D4155001,30064746,Recolocado,0,0,0
201511,30/11/2015,D4156001,D4156001,30063635,Recolocado,0,0,0
201511,30/11/2015,D4157001,D4157001,30065501,Recolocado,0,0,0
201511,30/11/2015,D4158001,D4158001,30061256,Recolocado,0,0,0
201511,30/11/2015,D4159001,D4159001,30066009,Recolocado,0,1,0
201511,30/11/2015,D4160001,D4160001,30065367,Recolocado,0,0,0
201511,30/11/2015,D4168001,D4168001,30065632,Recolocado,0,0,0
201511,30/11/2015,D4175001,D4175001,30065662,Recolocado,0,0,0
201511,30/11/2015,D4179001,D4179001,30065812,Recolocado,0,0,0
201511,30/11/2015,D4180001,D4180001,30065685,Recolocado,0,0,0
201511,30/11/2015,D4181001,D4181001,30065219,Recolocado,0,0,0
201511,30/11/2015,D4182001,D4182001,30065375,Recolocado,1,0,0
201512,11/12/2015,C2827004,C2827004,30066981,Recolocado,1,0,0
201512,31/12/2015,D0740002,D0740002,30072988,Recolocado,0,0,0
201512,7/12/2015,D3997001,D3997001,30062947,Recolocado,0,0,0
201512,31/12/2015,D4129001,D4129001,30066069,Recolocado,0,0,0
201512,2/12/2015,D4193001,D4193001,30066925,Recolocado,0,0,0
201512,7/12/2015,D4253001,D4253001,30060245,Recolocado,0,0,0
201512,7/12/2015,D4254001,D4254001,30065329,Recolocado,0,0,0
