"var","var_2","cor"
"1865","ci_pv","por_mora_0_1m",0.031
"1866","ci_pv","frec_calificacion_4_1m12",0.0099
"1867","ci_pv","por_cal234_max1m6",-0.0115
"1868","ci_pv","saldo_cal1234_max1m3",0.1267
"1869","ci_pv","saldo_cal234_max1m12",0.0282
"1870","ci_pv","por_mora_0_min1m12",0.0026
"1871","ci_pv","por_cal1234_max1m3",5e-04
"1872","ci_pv","por_cal234_max1m12",-3e-04
"1873","ci_pv","por_cal1234_1m",-0.028
"1874","ci_pv","calificacion_1m",-0.0201
"1875","ci_pv","frec_mora30_1m12",0.0267
"1876","ci_pv","calificacion_max1m6",-0.0409
"1877","ci_pv","saldo_cal1234_1m",0.0055
"1878","ci_pv","can_emp_1m",0.0095
"1879","ci_pv","edad",-0.0166
"1880","ci_pv","frec_mora0_1m12",0.0312
"1881","ci_pv","por_cal0_min1m12",-0.0077
"1882","ci_pv","frec_calificacion_234_1m12",0.019
"1883","ci_pv","mora_max1m3",-0.03
"1884","ci_pv","por_mora0_max1m3",-0.0058
"1885","ci_pv","saldo_mora0_max1m3",0.1263
"1886","ci_pv","mora_1m",-0.031
"1887","ci_pv","por_mora0_1m",-0.031
"1888","ci_pv","saldo_mora0_1m",0.0061
"1889","ci_pv","frec_calificacion_1234_1m12",0.0187
"1890","ci_pv","disp_efectivo_max1m6",0.0944
"1891","ci_pv","por_uso_efectivo_max1m6",0.0176
"1892","ci_pv","linea_usada_max1m6",0.109
"1893","ci_pv","calificacion_max1m12",-0.0394
"1894","ci_pv","linea_total_max1m6",0.0883
"1895","ci_pv","saldo_cal1234_max1m6",0.11
"1896","ci_pv","por_uso_linea_max1m6",0.0116
"1897","ci_pv","cv_saldo_1m12",-0.0032
"1898","ci_pv","por_cal1234_max1m6",0.0014
"1899","ci_pv","disp_efectivo_max1m12",0.0861
"1900","ci_pv","por_uso_efectivo_max1m12",0.0108
"1901","saldo_cal34_max1m6","por_cal4_max1m6",0.3526
"1902","saldo_cal34_max1m6","saldo_cal4_max1m12",0.6548
"1903","saldo_cal34_max1m6","por_cal34_1m",0.3632
"1904","saldo_cal34_max1m6","por_cal4_max1m12",0.3607
"1905","saldo_cal34_max1m6","saldo_cal4_max1m3",0.7079
"1906","saldo_cal34_max1m6","por_mora60_1m",0.3395
"1907","saldo_cal34_max1m6","saldo_mora60_1m",0.5788
"1908","saldo_cal34_max1m6","por_cal4_max1m3",0.3599
"1909","saldo_cal34_max1m6","por_cal34_max1m6",0.3977
"1910","saldo_cal34_max1m6","por_mora90_1m",0.3365
"1911","saldo_cal34_max1m6","saldo_mora90_1m",0.5759
"1912","saldo_cal34_max1m6","por_castigo_max1m6",0.3256
"1913","saldo_cal34_max1m6","saldo_castigo_max1m6",0.6055
"1914","saldo_cal34_max1m6","saldo_cal34_1m",0.6546
"1915","saldo_cal34_max1m6","por_mora_0_min1m6",-0.3076
"1916","saldo_cal34_max1m6","por_cal4_1m",0.3354
"1917","saldo_cal34_max1m6","por_cal0_min1m3",-0.3491
"1918","saldo_cal34_max1m6","por_mora_0_min1m3",-0.3153
"1919","saldo_cal34_max1m6","por_vig_min1m3",-0.3673
"1920","saldo_cal34_max1m6","por_castigo_max1m3",0.3366
"1921","saldo_cal34_max1m6","saldo_castigo_max1m3",0.5766
"1922","saldo_cal34_max1m6","frec_por_cal0_100_1m12",-0.3565
"1923","saldo_cal34_max1m6","saldo_cal4_1m",0.5821
"1924","saldo_cal34_max1m6","por_vig_min1m6",-0.3623
"1925","saldo_cal34_max1m6","saldo_cal234_max1m3",0.9146
"1926","saldo_cal34_max1m6","por_mora30_max1m3",0.3509
"1927","saldo_cal34_max1m6","saldo_mora30_max1m3",0.7945
"1928","saldo_cal34_max1m6","por_cal234_max1m3",0.382
"1929","saldo_cal34_max1m6","por_mora30_1m",0.3351
"1930","saldo_cal34_max1m6","saldo_mora30_1m",0.5753
"1931","saldo_cal34_max1m6","por_cal234_1m",0.3626
"1932","saldo_cal34_max1m6","por_vig_1m",-0.3412
"1933","saldo_cal34_max1m6","por_vig_min1m12",-0.3638
"1934","saldo_cal34_max1m6","por_cal0_min1m6",-0.3324
"1935","saldo_cal34_max1m6","frec_calificacion_0_1m12",-0.313
"1936","saldo_cal34_max1m6","por_castigo_1m",0.3116
"1937","saldo_cal34_max1m6","saldo_castigo_1m",0.5614
"1938","saldo_cal34_max1m6","por_castigo_max1m12",0.3296
"1939","saldo_cal34_max1m6","saldo_castigo_max1m12",0.5683
"1940","saldo_cal34_max1m6","calificacion_max1m3",0.3142
"1941","saldo_cal34_max1m6","saldo_cal234_1m",0.6444
"1942","saldo_cal34_max1m6","por_mora30_max1m6",0.3536
"1943","saldo_cal34_max1m6","saldo_mora30_max1m6",0.7417
"1944","saldo_cal34_max1m6","frec_mora60_1m12",0.379
"1945","saldo_cal34_max1m6","frec_mora90_1m12",0.3644
"1946","saldo_cal34_max1m6","frec_por_cal4_100_1m12",0.2734
"1947","saldo_cal34_max1m6","por_mora30_max1m12",0.3602
"1948","saldo_cal34_max1m6","saldo_mora30_max1m12",0.6475
"1949","saldo_cal34_max1m6","frec_mora120_1m12",0.3503
"1950","saldo_cal34_max1m6","provision",0.2885
"1951","saldo_cal34_max1m6","frec_mora_0_1m12",-0.3503
"1952","saldo_cal34_max1m6","frec_calificacion_34_1m12",0.3322
"1953","saldo_cal34_max1m6","saldo_cal234_max1m6",0.854
"1954","saldo_cal34_max1m6","por_cal0_1m",-0.343
"1955","saldo_cal34_max1m6","por_mora_0_1m",-0.3105
"1956","saldo_cal34_max1m6","frec_calificacion_4_1m12",0.295
"1957","saldo_cal34_max1m6","por_cal234_max1m6",0.3828
"1958","saldo_cal34_max1m6","saldo_cal1234_max1m3",0.5929
"1959","saldo_cal34_max1m6","saldo_cal234_max1m12",0.7368
"1960","saldo_cal34_max1m6","por_mora_0_min1m12",-0.3041
"1961","saldo_cal34_max1m6","por_cal1234_max1m3",0.3506
"1962","saldo_cal34_max1m6","por_cal234_max1m12",0.3814
"1963","saldo_cal34_max1m6","por_cal1234_1m",0.3441
"1964","saldo_cal34_max1m6","calificacion_1m",0.3373
"1965","saldo_cal34_max1m6","frec_mora30_1m12",0.3927
"1966","saldo_cal34_max1m6","calificacion_max1m6",0.3796
"1967","saldo_cal34_max1m6","saldo_cal1234_1m",0.4407
"1968","saldo_cal34_max1m6","can_emp_1m",0.0751
"1969","saldo_cal34_max1m6","edad",9e-04
"1970","saldo_cal34_max1m6","frec_mora0_1m12",0.3885
"1971","saldo_cal34_max1m6","por_cal0_min1m12",-0.3182
"1972","saldo_cal34_max1m6","frec_calificacion_234_1m12",0.3593
"1973","saldo_cal34_max1m6","mora_max1m3",0.2138
"1974","saldo_cal34_max1m6","por_mora0_max1m3",0.3153
"1975","saldo_cal34_max1m6","saldo_mora0_max1m3",0.3943
"1976","saldo_cal34_max1m6","mora_1m",0.2081
"1977","saldo_cal34_max1m6","por_mora0_1m",0.3105
"1978","saldo_cal34_max1m6","saldo_mora0_1m",0.2249
"1979","saldo_cal34_max1m6","frec_calificacion_1234_1m12",0.3618
"1980","saldo_cal34_max1m6","disp_efectivo_max1m6",-0.0619
"1981","saldo_cal34_max1m6","por_uso_efectivo_max1m6",-0.0657
"1982","saldo_cal34_max1m6","linea_usada_max1m6",-0.0956
"1983","saldo_cal34_max1m6","calificacion_max1m12",0.3828
"1984","saldo_cal34_max1m6","linea_total_max1m6",-0.1214
"1985","saldo_cal34_max1m6","saldo_cal1234_max1m6",0.5544
"1986","saldo_cal34_max1m6","por_uso_linea_max1m6",-0.0203
"1987","saldo_cal34_max1m6","cv_saldo_1m12",-0.185
"1988","saldo_cal34_max1m6","por_cal1234_max1m6",0.3459
"1989","saldo_cal34_max1m6","disp_efectivo_max1m12",-0.0767
"1990","saldo_cal34_max1m6","por_uso_efectivo_max1m12",-0.0804
"1991","por_cal4_max1m6","saldo_cal4_max1m12",0.4148
"1992","por_cal4_max1m6","por_cal34_1m",0.9635
"1993","por_cal4_max1m6","por_cal4_max1m12",0.9722
"1994","por_cal4_max1m6","saldo_cal4_max1m3",0.5153
"1995","por_cal4_max1m6","por_mora60_1m",0.97
"1996","por_cal4_max1m6","saldo_mora60_1m",0.5883
"1997","por_cal4_max1m6","por_cal4_max1m3",0.9903
"1998","por_cal4_max1m6","por_cal34_max1m6",0.952
"1999","por_cal4_max1m6","por_mora90_1m",0.9787
"2000","por_cal4_max1m6","saldo_mora90_1m",0.5978
"2001","por_cal4_max1m6","por_castigo_max1m6",0.9511
"2002","por_cal4_max1m6","saldo_castigo_max1m6",0.5639
"2003","por_cal4_max1m6","saldo_cal34_1m",0.5138
"2004","por_cal4_max1m6","por_mora_0_min1m6",-0.797
"2005","por_cal4_max1m6","por_cal4_1m",0.9861
"2006","por_cal4_max1m6","por_cal0_min1m3",-0.8034
"2007","por_cal4_max1m6","por_mora_0_min1m3",-0.8304
"2008","por_cal4_max1m6","por_vig_min1m3",-0.9577
"2009","por_cal4_max1m6","por_castigo_max1m3",0.9505
"2010","por_cal4_max1m6","saldo_castigo_max1m3",0.5851
"2011","por_cal4_max1m6","frec_por_cal0_100_1m12",-0.7915
"2012","por_cal4_max1m6","saldo_cal4_1m",0.6058
"2013","por_cal4_max1m6","por_vig_min1m6",-0.9499
"2014","por_cal4_max1m6","saldo_cal234_max1m3",0.3232
"2015","por_cal4_max1m6","por_mora30_max1m3",0.939
"2016","por_cal4_max1m6","saldo_mora30_max1m3",0.3764
"2017","por_cal4_max1m6","por_cal234_max1m3",0.9282
"2018","por_cal4_max1m6","por_mora30_1m",0.9506
"2019","por_cal4_max1m6","saldo_mora30_1m",0.5647
"2020","por_cal4_max1m6","por_cal234_1m",0.9431
"2021","por_cal4_max1m6","por_vig_1m",-0.962
"2022","por_cal4_max1m6","por_vig_min1m12",-0.9122
"2023","por_cal4_max1m6","por_cal0_min1m6",-0.76
"2024","por_cal4_max1m6","frec_calificacion_0_1m12",-0.8128
"2025","por_cal4_max1m6","por_castigo_1m",0.9477
"2026","por_cal4_max1m6","saldo_castigo_1m",0.5892
"2027","por_cal4_max1m6","por_castigo_max1m12",0.9248
"2028","por_cal4_max1m6","saldo_castigo_max1m12",0.4848
"2029","por_cal4_max1m6","calificacion_max1m3",0.6913
"2030","por_cal4_max1m6","saldo_cal234_1m",0.484
"2031","por_cal4_max1m6","por_mora30_max1m6",0.9258
"2032","por_cal4_max1m6","saldo_mora30_max1m6",0.297
"2033","por_cal4_max1m6","frec_mora60_1m12",0.9256
"2034","por_cal4_max1m6","frec_mora90_1m12",0.9182
"2035","por_cal4_max1m6","frec_por_cal4_100_1m12",0.904
"2036","por_cal4_max1m6","por_mora30_max1m12",0.8913
"2037","por_cal4_max1m6","saldo_mora30_max1m12",0.2311
"2038","por_cal4_max1m6","frec_mora120_1m12",0.9064
"2039","por_cal4_max1m6","provision",0.2627
"2040","por_cal4_max1m6","frec_mora_0_1m12",-0.7792
"2041","por_cal4_max1m6","frec_calificacion_34_1m12",0.9465
"2042","por_cal4_max1m6","saldo_cal234_max1m6",0.2554
"2043","por_cal4_max1m6","por_cal0_1m",-0.8524
"2044","por_cal4_max1m6","por_mora_0_1m",-0.8729
"2045","por_cal4_max1m6","frec_calificacion_4_1m12",0.9241
"2046","por_cal4_max1m6","por_cal234_max1m6",0.9142
"2047","por_cal4_max1m6","saldo_cal1234_max1m3",0.1266
"2048","por_cal4_max1m6","saldo_cal234_max1m12",0.198
"2049","por_cal4_max1m6","por_mora_0_min1m12",-0.741
"2050","por_cal4_max1m6","por_cal1234_max1m3",0.8578
"2051","por_cal4_max1m6","por_cal234_max1m12",0.877
"2052","por_cal4_max1m6","por_cal1234_1m",0.8929
"2053","por_cal4_max1m6","calificacion_1m",0.7909
"2054","por_cal4_max1m6","frec_mora30_1m12",0.9273
"2055","por_cal4_max1m6","calificacion_max1m6",0.787
"2056","por_cal4_max1m6","saldo_cal1234_1m",0.2629
"2057","por_cal4_max1m6","can_emp_1m",-0.2817
"2058","por_cal4_max1m6","edad",-0.0527
"2059","por_cal4_max1m6","frec_mora0_1m12",0.8913
"2060","por_cal4_max1m6","por_cal0_min1m12",-0.6982
"2061","por_cal4_max1m6","frec_calificacion_234_1m12",0.9505
"2062","por_cal4_max1m6","mora_max1m3",0.6403
"2063","por_cal4_max1m6","por_mora0_max1m3",0.8304
"2064","por_cal4_max1m6","saldo_mora0_max1m3",0.066
"2065","por_cal4_max1m6","mora_1m",0.6397
"2066","por_cal4_max1m6","por_mora0_1m",0.8729
"2067","por_cal4_max1m6","saldo_mora0_1m",0.1295
"2068","por_cal4_max1m6","frec_calificacion_1234_1m12",0.9385
"2069","por_cal4_max1m6","disp_efectivo_max1m6",-0.1685
"2070","por_cal4_max1m6","por_uso_efectivo_max1m6",-0.1739
"2071","por_cal4_max1m6","linea_usada_max1m6",-0.2418
"2072","por_cal4_max1m6","calificacion_max1m12",0.7878
"2073","por_cal4_max1m6","linea_total_max1m6",-0.2542
"2074","por_cal4_max1m6","saldo_cal1234_max1m6",0.0709
"2075","por_cal4_max1m6","por_uso_linea_max1m6",-0.0935
"2076","por_cal4_max1m6","cv_saldo_1m12",-0.5351
"2077","por_cal4_max1m6","por_cal1234_max1m6",0.8289
"2078","por_cal4_max1m6","disp_efectivo_max1m12",-0.2062
"2079","por_cal4_max1m6","por_uso_efectivo_max1m12",-0.1953
"2080","saldo_cal4_max1m12","por_cal34_1m",0.3995
"2081","saldo_cal4_max1m12","por_cal4_max1m12",0.446
"2082","saldo_cal4_max1m12","saldo_cal4_max1m3",0.8364
"2083","saldo_cal4_max1m12","por_mora60_1m",0.4335
"2084","saldo_cal4_max1m12","saldo_mora60_1m",0.6899
"2085","saldo_cal4_max1m12","por_cal4_max1m3",0.404
"2086","saldo_cal4_max1m12","por_cal34_max1m6",0.4033
"2087","saldo_cal4_max1m12","por_mora90_1m",0.4387
"2088","saldo_cal4_max1m12","saldo_mora90_1m",0.6947
"2089","saldo_cal4_max1m12","por_castigo_max1m6",0.4102
"2090","saldo_cal4_max1m12","saldo_castigo_max1m6",0.7199
"2091","saldo_cal4_max1m12","saldo_cal34_1m",0.619
"2092","saldo_cal4_max1m12","por_mora_0_min1m6",-0.3486
"2093","saldo_cal4_max1m12","por_cal4_1m",0.4064
"2094","saldo_cal4_max1m12","por_cal0_min1m3",-0.3646
"2095","saldo_cal4_max1m12","por_mora_0_min1m3",-0.3726
"2096","saldo_cal4_max1m12","por_vig_min1m3",-0.4339
"2097","saldo_cal4_max1m12","por_castigo_max1m3",0.4198
"2098","saldo_cal4_max1m12","saldo_castigo_max1m3",0.6837
"2099","saldo_cal4_max1m12","frec_por_cal0_100_1m12",-0.3882
"2100","saldo_cal4_max1m12","saldo_cal4_1m",0.6987
"2101","saldo_cal4_max1m12","por_vig_min1m6",-0.4233
"2102","saldo_cal4_max1m12","saldo_cal234_max1m3",0.5928
"2103","saldo_cal4_max1m12","por_mora30_max1m3",0.4229
"2104","saldo_cal4_max1m12","saldo_mora30_max1m3",0.6195
"2105","saldo_cal4_max1m12","por_cal234_max1m3",0.3845
"2106","saldo_cal4_max1m12","por_mora30_1m",0.4266
"2107","saldo_cal4_max1m12","saldo_mora30_1m",0.6771
"2108","saldo_cal4_max1m12","por_cal234_1m",0.3955
"2109","saldo_cal4_max1m12","por_vig_1m",-0.4357
"2110","saldo_cal4_max1m12","por_vig_min1m12",-0.4159
"2111","saldo_cal4_max1m12","por_cal0_min1m6",-0.3446
"2112","saldo_cal4_max1m12","frec_calificacion_0_1m12",-0.3592
"2113","saldo_cal4_max1m12","por_castigo_1m",0.4173
"2114","saldo_cal4_max1m12","saldo_castigo_1m",0.6783
"2115","saldo_cal4_max1m12","por_castigo_max1m12",0.4104
"2116","saldo_cal4_max1m12","saldo_castigo_max1m12",0.8017
"2117","saldo_cal4_max1m12","calificacion_max1m3",0.2698
"2118","saldo_cal4_max1m12","saldo_cal234_1m",0.6047
"2119","saldo_cal4_max1m12","por_mora30_max1m6",0.4007
"2120","saldo_cal4_max1m12","saldo_mora30_max1m6",0.5464
"2121","saldo_cal4_max1m12","frec_mora60_1m12",0.4295
"2122","saldo_cal4_max1m12","frec_mora90_1m12",0.4254
"2123","saldo_cal4_max1m12","frec_por_cal4_100_1m12",0.3725
"2124","saldo_cal4_max1m12","por_mora30_max1m12",0.4035
"2125","saldo_cal4_max1m12","saldo_mora30_max1m12",0.6869
"2126","saldo_cal4_max1m12","frec_mora120_1m12",0.4179
"2127","saldo_cal4_max1m12","provision",0.2978
"2128","saldo_cal4_max1m12","frec_mora_0_1m12",-0.3742
"2129","saldo_cal4_max1m12","frec_calificacion_34_1m12",0.4033
"2130","saldo_cal4_max1m12","saldo_cal234_max1m6",0.5438
"2131","saldo_cal4_max1m12","por_cal0_1m",-0.386
"2132","saldo_cal4_max1m12","por_mora_0_1m",-0.3908
"2133","saldo_cal4_max1m12","frec_calificacion_4_1m12",0.3892
"2134","saldo_cal4_max1m12","por_cal234_max1m6",0.3863
"2135","saldo_cal4_max1m12","saldo_cal1234_max1m3",0.3676
"2136","saldo_cal4_max1m12","saldo_cal234_max1m12",0.6541
"2137","saldo_cal4_max1m12","por_mora_0_min1m12",-0.3358
"2138","saldo_cal4_max1m12","por_cal1234_max1m3",0.3482
"2139","saldo_cal4_max1m12","por_cal234_max1m12",0.4033
"2140","saldo_cal4_max1m12","por_cal1234_1m",0.3702
"2141","saldo_cal4_max1m12","calificacion_1m",0.4057
"2142","saldo_cal4_max1m12","frec_mora30_1m12",0.4277
"2143","saldo_cal4_max1m12","calificacion_max1m6",0.2939
"2144","saldo_cal4_max1m12","saldo_cal1234_1m",0.397
"2145","saldo_cal4_max1m12","can_emp_1m",0.0656
"2146","saldo_cal4_max1m12","edad",0.0133
"2147","saldo_cal4_max1m12","frec_mora0_1m12",0.4069
"2148","saldo_cal4_max1m12","por_cal0_min1m12",-0.3353
"2149","saldo_cal4_max1m12","frec_calificacion_234_1m12",0.4116
"2150","saldo_cal4_max1m12","mora_max1m3",0.2659
"2151","saldo_cal4_max1m12","por_mora0_max1m3",0.3726
"2152","saldo_cal4_max1m12","saldo_mora0_max1m3",0.2913
"2153","saldo_cal4_max1m12","mora_1m",0.2648
"2154","saldo_cal4_max1m12","por_mora0_1m",0.3908
"2155","saldo_cal4_max1m12","saldo_mora0_1m",0.2549
"2156","saldo_cal4_max1m12","frec_calificacion_1234_1m12",0.4045
"2157","saldo_cal4_max1m12","disp_efectivo_max1m6",-0.0773
"2158","saldo_cal4_max1m12","por_uso_efectivo_max1m6",-0.0828
"2159","saldo_cal4_max1m12","linea_usada_max1m6",-0.1126
"2160","saldo_cal4_max1m12","calificacion_max1m12",0.4231
"2161","saldo_cal4_max1m12","linea_total_max1m6",-0.1507
"2162","saldo_cal4_max1m12","saldo_cal1234_max1m6",0.3393
"2163","saldo_cal4_max1m12","por_uso_linea_max1m6",-0.1505
"2164","saldo_cal4_max1m12","cv_saldo_1m12",-0.1594
"2165","saldo_cal4_max1m12","por_cal1234_max1m6",0.344
"2166","saldo_cal4_max1m12","disp_efectivo_max1m12",-0.0839
"2167","saldo_cal4_max1m12","por_uso_efectivo_max1m12",-0.0841
"2168","por_cal34_1m","por_cal4_max1m12",0.9384
"2169","por_cal34_1m","saldo_cal4_max1m3",0.5063
"2170","por_cal34_1m","por_mora60_1m",0.9865
"2171","por_cal34_1m","saldo_mora60_1m",0.6003
"2172","por_cal34_1m","por_cal4_max1m3",0.9696
"2173","por_cal34_1m","por_cal34_max1m6",0.9702
"2174","por_cal34_1m","por_mora90_1m",0.9759
"2175","por_cal34_1m","saldo_mora90_1m",0.5972
"2176","por_cal34_1m","por_castigo_max1m6",0.9243
"2177","por_cal34_1m","saldo_castigo_max1m6",0.5542
"2178","por_cal34_1m","saldo_cal34_1m",0.5361
"2179","por_cal34_1m","por_mora_0_min1m6",-0.8214
"2180","por_cal34_1m","por_cal4_1m",0.9728
"2181","por_cal34_1m","por_cal0_min1m3",-0.8375
"2182","por_cal34_1m","por_mora_0_min1m3",-0.8627
"2183","por_cal34_1m","por_vig_min1m3",-0.967
"2184","por_cal34_1m","por_castigo_max1m3",0.9277
"2185","por_cal34_1m","saldo_castigo_max1m3",0.5784
"2186","por_cal34_1m","frec_por_cal0_100_1m12",-0.7964
"2187","por_cal34_1m","saldo_cal4_1m",0.5962
"2188","por_cal34_1m","por_vig_min1m6",-0.9531
"2189","por_cal34_1m","saldo_cal234_max1m3",0.3277
"2190","por_cal34_1m","por_mora30_max1m3",0.96
"2191","por_cal34_1m","saldo_mora30_max1m3",0.3844
"2192","por_cal34_1m","por_cal234_max1m3",0.9576
"2193","por_cal34_1m","por_mora30_1m",0.9721
"2194","por_cal34_1m","saldo_mora30_1m",0.5773
"2195","por_cal34_1m","por_cal234_1m",0.9776
"2196","por_cal34_1m","por_vig_1m",-0.9721
"2197","por_cal34_1m","por_vig_min1m12",-0.9197
"2198","por_cal34_1m","por_cal0_min1m6",-0.7906
"2199","por_cal34_1m","frec_calificacion_0_1m12",-0.8186
"2200","por_cal34_1m","por_castigo_1m",0.9287
"2201","por_cal34_1m","saldo_castigo_1m",0.5781
"2202","por_cal34_1m","por_castigo_max1m12",0.9014
"2203","por_cal34_1m","saldo_castigo_max1m12",0.4712
"2204","por_cal34_1m","calificacion_max1m3",0.8094
"2205","por_cal34_1m","saldo_cal234_1m",0.5043
"2206","por_cal34_1m","por_mora30_max1m6",0.9429
"2207","por_cal34_1m","saldo_mora30_max1m6",0.3157
"2208","por_cal34_1m","frec_mora60_1m12",0.9167
"2209","por_cal34_1m","frec_mora90_1m12",0.9025
"2210","por_cal34_1m","frec_por_cal4_100_1m12",0.8774
"2211","por_cal34_1m","por_mora30_max1m12",0.9118
"2212","por_cal34_1m","saldo_mora30_max1m12",0.244
"2213","por_cal34_1m","frec_mora120_1m12",0.8873
"2214","por_cal34_1m","provision",0.3022
"2215","por_cal34_1m","frec_mora_0_1m12",-0.785
"2216","por_cal34_1m","frec_calificacion_34_1m12",0.9347
"2217","por_cal34_1m","saldo_cal234_max1m6",0.2645
"2218","por_cal34_1m","por_cal0_1m",-0.8774
"2219","por_cal34_1m","por_mora_0_1m",-0.8943
"2220","por_cal34_1m","frec_calificacion_4_1m12",0.9016
"2221","por_cal34_1m","por_cal234_max1m6",0.9339
"2222","por_cal34_1m","saldo_cal1234_max1m3",0.1471
"2223","por_cal34_1m","saldo_cal234_max1m12",0.2053
"2224","por_cal34_1m","por_mora_0_min1m12",-0.7671
"2225","por_cal34_1m","por_cal1234_max1m3",0.8927
"2226","por_cal34_1m","por_cal234_max1m12",0.9003
"2227","por_cal34_1m","por_cal1234_1m",0.9283
"2228","por_cal34_1m","calificacion_1m",0.7934
"2229","por_cal34_1m","frec_mora30_1m12",0.9262
"2230","por_cal34_1m","calificacion_max1m6",0.8212
"2231","por_cal34_1m","saldo_cal1234_1m",0.277
"2232","por_cal34_1m","can_emp_1m",-0.2734
"2233","por_cal34_1m","edad",-0.0615
"2234","por_cal34_1m","frec_mora0_1m12",0.9009
"2235","por_cal34_1m","por_cal0_min1m12",-0.7269
"2236","por_cal34_1m","frec_calificacion_234_1m12",0.948
"2237","por_cal34_1m","mora_max1m3",0.6193
"2238","por_cal34_1m","por_mora0_max1m3",0.8627
"2239","por_cal34_1m","saldo_mora0_max1m3",0.084
"2240","por_cal34_1m","mora_1m",0.6193
"2241","por_cal34_1m","por_mora0_1m",0.8943
"2242","por_cal34_1m","saldo_mora0_1m",0.1336
"2243","por_cal34_1m","frec_calificacion_1234_1m12",0.9461
"2244","por_cal34_1m","disp_efectivo_max1m6",-0.1701
"2245","por_cal34_1m","por_uso_efectivo_max1m6",-0.1392
"2246","por_cal34_1m","linea_usada_max1m6",-0.2404
"2247","por_cal34_1m","calificacion_max1m12",0.8202
"2248","por_cal34_1m","linea_total_max1m6",-0.2523
"2249","por_cal34_1m","saldo_cal1234_max1m6",0.0861
"2250","por_cal34_1m","por_uso_linea_max1m6",-0.081
"2251","por_cal34_1m","cv_saldo_1m12",-0.5674
"2252","por_cal34_1m","por_cal1234_max1m6",0.8541
"2253","por_cal34_1m","disp_efectivo_max1m12",-0.2069
"2254","por_cal34_1m","por_uso_efectivo_max1m12",-0.1692
"2255","por_cal4_max1m12","saldo_cal4_max1m3",0.5209
"2256","por_cal4_max1m12","por_mora60_1m",0.949
"2257","por_cal4_max1m12","saldo_mora60_1m",0.5954
"2258","por_cal4_max1m12","por_cal4_max1m3",0.9643
"2259","por_cal4_max1m12","por_cal34_max1m6",0.9327
"2260","por_cal4_max1m12","por_mora90_1m",0.9579
"2261","por_cal4_max1m12","saldo_mora90_1m",0.6051
"2262","por_cal4_max1m12","por_castigo_max1m6",0.9312
"2263","por_cal4_max1m12","saldo_castigo_max1m6",0.5703
"2264","por_cal4_max1m12","saldo_cal34_1m",0.5203
"2265","por_cal4_max1m12","por_mora_0_min1m6",-0.787
"2266","por_cal4_max1m12","por_cal4_1m",0.9604
"2267","por_cal4_max1m12","por_cal0_min1m3",-0.7958
"2268","por_cal4_max1m12","por_mora_0_min1m3",-0.8168
"2269","por_cal4_max1m12","por_vig_min1m3",-0.9417
"2270","por_cal4_max1m12","por_castigo_max1m3",0.9311
"2271","por_cal4_max1m12","saldo_castigo_max1m3",0.5931
"2272","por_cal4_max1m12","frec_por_cal0_100_1m12",-0.7909
"2273","por_cal4_max1m12","saldo_cal4_1m",0.6132
"2274","por_cal4_max1m12","por_vig_min1m6",-0.9348
"2275","por_cal4_max1m12","saldo_cal234_max1m3",0.3312
"2276","por_cal4_max1m12","por_mora30_max1m3",0.9253
"2277","por_cal4_max1m12","saldo_mora30_max1m3",0.3816
"2278","por_cal4_max1m12","por_cal234_max1m3",0.9116
"2279","por_cal4_max1m12","por_mora30_1m",0.9328
"2280","por_cal4_max1m12","saldo_mora30_1m",0.5725
